model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,95,freq,val,fr,en,ja,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,7220,7.03125,4.4375,-2.59375,-16.96875,-11.125,5.84375,2.0
gemma-2-2b,95,freq,val,fr,en,ja,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,22,14.75,12.0,-2.75,-9.25,-3.5625,5.6875,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,107,14.75,14.6875,-0.0625,-9.25,-9.1875,0.0625,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,7212,7.03125,7.0625,0.03125,-16.96875,-16.8125,0.15625,2.0
gemma-2-2b,95,freq,freq,fr,en,ja,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,107,14.75,14.6875,-0.0625,-9.25,-9.1875,0.0625,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,101,14.75,14.75,0.0,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,7334,7.03125,7.03125,0.0,-16.96875,-16.96875,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,101,14.75,14.75,0.0,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,0,31,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,0,31,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,0,31,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,0,31,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,101,2164,14.75,4.9375,-9.8125,-9.25,-6.5625,2.6875,2.0
gemma-2-2b,95,desc,val,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,7334,67,7.03125,10.6875,3.65625,-16.96875,-0.8125,16.15625,2.0
gemma-2-2b,95,desc,val,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,31,101,2164,14.75,4.9375,-9.8125,-9.25,-6.5625,2.6875,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,0,43,24.0,4.6875,-19.3125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,0,43,24.0,4.6875,-19.3125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,0,43,24.0,4.6875,-19.3125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,0,43,24.0,4.6875,-19.3125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,101,1880,14.75,-1.5078125,-16.2578125,-9.25,-6.1953125,3.0546875,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,7334,149,7.03125,2.796875,-4.234375,-16.96875,-1.890625,15.078125,2.0
gemma-2-2b,95,desc,freq,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,43,101,1880,14.75,-1.5078125,-16.2578125,-9.25,-6.1953125,3.0546875,2.0
gemma-2-2b,95,val,desc,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,121,14.75,15.125,0.375,-9.25,-9.375,-0.125,2.0
gemma-2-2b,95,val,desc,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,6407,7.03125,7.96875,0.9375,-16.96875,-16.53125,0.4375,2.0
gemma-2-2b,95,val,desc,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,121,14.75,15.125,0.375,-9.25,-9.375,-0.125,2.0
gemma-2-2b,95,val,val,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,121,14.75,15.25,0.5,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,val,val,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,11109,7.03125,6.875,-0.15625,-16.96875,-17.625,-0.65625,2.0
gemma-2-2b,95,val,val,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,121,14.75,15.25,0.5,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,19.75,-4.25,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,19.75,-4.25,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,19.75,-4.25,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,19.75,-4.25,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,89,14.75,9.75,-5.0,-9.25,-10.0,-0.75,2.0
gemma-2-2b,95,val,freq,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,24998,7.03125,-1.4296875,-8.4609375,-16.96875,-21.1796875,-4.2109375,2.0
gemma-2-2b,95,val,freq,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,89,14.75,9.75,-5.0,-9.25,-10.0,-0.75,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.875,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,113,14.75,14.5,-0.25,-9.25,-9.375,-0.125,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,5606,7.03125,7.5,0.46875,-16.96875,-16.375,0.59375,2.0
gemma-2-2b,95,freq,desc,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,113,14.75,14.5,-0.25,-9.25,-9.375,-0.125,2.0
gemma-2-2b,95,freq,val,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,21.875,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,21.875,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,21.875,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,21.875,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,76,14.75,12.9375,-1.8125,-9.25,-8.9375,0.3125,2.0
gemma-2-2b,95,freq,val,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,4360,7.03125,6.03125,-1.0,-16.96875,-15.84375,1.125,2.0
gemma-2-2b,95,freq,val,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,76,14.75,12.9375,-1.8125,-9.25,-8.9375,0.3125,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.0,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,106,14.75,14.6875,-0.0625,-9.25,-9.3125,-0.0625,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,7453,7.03125,7.0,-0.03125,-16.96875,-17.0,-0.03125,2.0
gemma-2-2b,95,freq,freq,fr,en,ko,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,106,14.75,14.6875,-0.0625,-9.25,-9.3125,-0.0625,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,109,14.75,14.875,0.125,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,7429,7.03125,7.28125,0.25,-16.96875,-16.84375,0.125,2.0
gemma-2-2b,95,desc,desc,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,109,14.75,14.875,0.125,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,18.875,-5.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,18.875,-5.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,18.875,-5.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,18.875,-5.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,val,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,22,14.75,14.5,-0.25,-9.25,-4.375,4.875,2.0
gemma-2-2b,95,desc,val,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,5758,7.03125,7.03125,0.0,-16.96875,-11.84375,5.125,2.0
gemma-2-2b,95,desc,val,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,22,14.75,14.5,-0.25,-9.25,-4.375,4.875,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,0,45,24.0,10.1875,-13.8125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,0,45,24.0,10.1875,-13.8125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,0,45,24.0,10.1875,-13.8125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,0,45,24.0,10.1875,-13.8125,0.0,0.0,0.0,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,101,0,14.75,15.5,0.75,-9.25,5.3125,14.5625,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,7334,22342,7.03125,-0.09130859375,-7.12255859375,-16.96875,-10.27880859375,6.68994140625,2.0
gemma-2-2b,95,desc,freq,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,45,101,0,14.75,15.5,0.75,-9.25,5.3125,14.5625,2.0
gemma-2-2b,95,val,desc,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.125,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,desc,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,10,14.75,19.875,5.125,-9.25,-4.25,5.0,2.0
gemma-2-2b,95,val,desc,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,2358,7.03125,9.125,2.09375,-16.96875,-15.0,1.96875,2.0
gemma-2-2b,95,val,desc,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,10,14.75,19.875,5.125,-9.25,-4.25,5.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.5,0.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,123,14.75,15.25,0.5,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,val,val,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,10846,7.03125,6.9375,-0.09375,-16.96875,-17.5625,-0.59375,2.0
gemma-2-2b,95,val,val,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,123,14.75,15.25,0.5,-9.25,-9.25,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,0,104,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,0,104,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,0,104,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,0,104,24.0,11.5,-12.5,0.0,0.0,0.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,101,1,14.75,17.25,2.5,-9.25,5.75,15.0,2.0
gemma-2-2b,95,val,freq,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,7334,78327,7.03125,-2.28125,-9.3125,-16.96875,-13.78125,3.1875,2.0
gemma-2-2b,95,val,freq,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,104,101,1,14.75,17.25,2.5,-9.25,5.75,15.0,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.25,-0.75,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.25,-0.75,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.25,-0.75,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,23.25,-0.75,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,58,14.75,15.5,0.75,-9.25,-7.75,1.5,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,2579,7.03125,9.25,2.21875,-16.96875,-14.0,2.96875,2.0
gemma-2-2b,95,freq,desc,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,58,14.75,15.5,0.75,-9.25,-7.75,1.5,2.0
gemma-2-2b,95,freq,val,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,0,1,24.0,16.875,-7.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,0,1,24.0,16.875,-7.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,0,1,24.0,16.875,-7.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,0,1,24.0,16.875,-7.125,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,val,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,101,29,14.75,12.9375,-1.8125,-9.25,-3.9375,5.3125,2.0
gemma-2-2b,95,freq,val,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,7334,3150,7.03125,7.0,-0.03125,-16.96875,-9.875,7.09375,2.0
gemma-2-2b,95,freq,val,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,1,101,29,14.75,12.9375,-1.8125,-9.25,-3.9375,5.3125,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,de,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.375,0.375,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,en,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.375,0.375,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,es,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.375,0.375,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,fr,horizontal,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,0,0,24.0,24.375,0.375,0.0,0.0,0.0,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,ja,水平な,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,100,14.75,15.25,0.5,-9.25,-9.125,0.125,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,ko,수평의,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,7334,9680,7.03125,6.90625,-0.125,-16.96875,-17.46875,-0.5,2.0
gemma-2-2b,95,freq,freq,fr,en,zh,zh,水平,vertical,"Le contraire de ""vertical"" est """,horizontal,0,0,101,100,14.75,15.25,0.5,-9.25,-9.125,0.125,2.0
gemma-2-2b,96,desc,desc,fr,en,de,de,schlecht,well,"Le contraire de ""well"" est """,poorly,3,3,1023,1023,12.625,12.625,0.0,-9.25,-9.25,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,en,poorly,well,"Le contraire de ""well"" est """,poorly,3,3,3,3,21.875,21.875,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,es,mal,well,"Le contraire de ""well"" est """,poorly,3,3,9,9,19.625,19.625,0.0,-2.25,-2.25,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,es,pobremente,well,"Le contraire de ""well"" est """,poorly,3,3,102,102,16.125,16.125,0.0,-5.75,-5.75,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,fr,mal,well,"Le contraire de ""well"" est """,poorly,3,3,9,9,19.625,19.625,0.0,-2.25,-2.25,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,ja,悪い,well,"Le contraire de ""well"" est """,poorly,3,3,4841,4841,9.4375,9.4375,0.0,-12.4375,-12.4375,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,ko,못,well,"Le contraire de ""well"" est """,poorly,3,3,4397,4397,9.75,9.75,0.0,-12.125,-12.125,0.0,2.0
gemma-2-2b,96,desc,desc,fr,en,de,ko,형편없이,well,"Le contraire de ""well"" est """,poorly,3,3,77762,77762,2.609375,2.609375,0.0,-19.265625,-19.265625,0.0,2.0
