model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,41,desc,freq,zh,zh,丑,"""丑""的反义词是""",美,0,1,15.9375,15.375,-0.5625
gemma-2-2b,41,val,desc,zh,zh,丑,"""丑""的反义词是""",美,0,1,15.9375,22.375,6.4375
gemma-2-2b,41,val,val,zh,zh,丑,"""丑""的反义词是""",美,0,2,15.9375,21.875,5.9375
gemma-2-2b,41,val,freq,zh,zh,丑,"""丑""的反义词是""",美,0,2,15.9375,16.375,0.4375
gemma-2-2b,41,freq,desc,zh,zh,丑,"""丑""的反义词是""",美,0,1,15.9375,19.5,3.5625
gemma-2-2b,41,freq,val,zh,zh,丑,"""丑""的反义词是""",美,0,2,15.9375,18.75,2.8125
gemma-2-2b,41,freq,freq,zh,zh,丑,"""丑""的反义词是""",美,0,1,15.9375,19.875,3.9375
gemma-2-2b,42,desc,desc,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,23.5,1.75
gemma-2-2b,42,desc,val,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,23.875,2.125
gemma-2-2b,42,desc,freq,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,21.5,-0.25
gemma-2-2b,42,val,desc,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,25.0,3.25
gemma-2-2b,42,val,val,zh,zh,短,"""短""的反义词是""",长,0,1,21.75,25.125,3.375
gemma-2-2b,42,val,freq,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,21.875,0.125
gemma-2-2b,42,freq,desc,zh,zh,短,"""短""的反义词是""",长,0,1,21.75,23.875,2.125
gemma-2-2b,42,freq,val,zh,zh,短,"""短""的反义词是""",长,0,0,21.75,23.5,1.75
gemma-2-2b,42,freq,freq,zh,zh,短,"""短""的反义词是""",长,0,1,21.75,23.875,2.125
gemma-2-2b,43,desc,desc,zh,zh,窄,"""窄""的反义词是""",宽,0,0,20.875,22.375,1.5
gemma-2-2b,43,desc,val,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,22.875,2.0
gemma-2-2b,43,desc,freq,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,17.625,-3.25
gemma-2-2b,43,val,desc,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,22.875,2.0
gemma-2-2b,43,val,val,zh,zh,窄,"""窄""的反义词是""",宽,0,3,20.875,23.125,2.25
gemma-2-2b,43,val,freq,zh,zh,窄,"""窄""的反义词是""",宽,0,5,20.875,17.0,-3.875
gemma-2-2b,43,freq,desc,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,23.125,2.25
gemma-2-2b,43,freq,val,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,22.875,2.0
gemma-2-2b,43,freq,freq,zh,zh,窄,"""窄""的反义词是""",宽,0,1,20.875,23.125,2.25
gemma-2-2b,44,desc,desc,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,19.875,-0.125
gemma-2-2b,44,desc,val,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,21.625,1.625
gemma-2-2b,44,desc,freq,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,15.5625,-4.4375
gemma-2-2b,44,val,desc,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,22.625,2.625
gemma-2-2b,44,val,val,zh,zh,软,"""软""的反义词是""",硬,0,1,20.0,22.5,2.5
gemma-2-2b,44,val,freq,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,17.0,-3.0
gemma-2-2b,44,freq,desc,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,22.0,2.0
gemma-2-2b,44,freq,val,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,21.875,1.875
gemma-2-2b,44,freq,freq,zh,zh,软,"""软""的反义词是""",硬,0,0,20.0,22.125,2.125
gemma-2-2b,45,desc,desc,zh,zh,湿,"""湿""的反义词是""",干,0,3,18.5,20.375,1.875
gemma-2-2b,45,desc,val,zh,zh,湿,"""湿""的反义词是""",干,0,3,18.5,21.625,3.125
gemma-2-2b,45,desc,freq,zh,zh,湿,"""湿""的反义词是""",干,0,0,18.5,17.0,-1.5
gemma-2-2b,45,val,desc,zh,zh,湿,"""湿""的反义词是""",干,0,3,18.5,23.25,4.75
gemma-2-2b,45,val,val,zh,zh,湿,"""湿""的反义词是""",干,0,4,18.5,22.375,3.875
gemma-2-2b,45,val,freq,zh,zh,湿,"""湿""的反义词是""",干,0,1,18.5,18.625,0.125
gemma-2-2b,45,freq,desc,zh,zh,湿,"""湿""的反义词是""",干,0,3,18.5,20.875,2.375
gemma-2-2b,45,freq,val,zh,zh,湿,"""湿""的反义词是""",干,0,3,18.5,20.5,2.0
gemma-2-2b,45,freq,freq,zh,zh,湿,"""湿""的反义词是""",干,0,4,18.5,21.25,2.75
gemma-2-2b,46,desc,desc,zh,zh,安静,"""安静""的反义词是""",吵闹,1,3,16.75,18.5,1.75
gemma-2-2b,46,desc,val,zh,zh,安静,"""安静""的反义词是""",吵闹,1,7,16.75,19.0,2.25
gemma-2-2b,46,desc,freq,zh,zh,安静,"""安静""的反义词是""",吵闹,1,25,16.75,15.25,-1.5
gemma-2-2b,46,val,desc,zh,zh,安静,"""安静""的反义词是""",吵闹,1,25,16.75,19.125,2.375
gemma-2-2b,46,val,val,zh,zh,安静,"""安静""的反义词是""",吵闹,1,46,16.75,19.75,3.0
gemma-2-2b,46,val,freq,zh,zh,安静,"""安静""的反义词是""",吵闹,1,97,16.75,15.375,-1.375
gemma-2-2b,46,freq,desc,zh,zh,安静,"""安静""的反义词是""",吵闹,1,12,16.75,18.25,1.5
gemma-2-2b,46,freq,val,zh,zh,安静,"""安静""的反义词是""",吵闹,1,13,16.75,18.375,1.625
gemma-2-2b,46,freq,freq,zh,zh,安静,"""安静""的反义词是""",吵闹,1,9,16.75,19.125,2.375
gemma-2-2b,47,desc,desc,zh,zh,晚,"""晚""的反义词是""",早,0,0,18.75,20.0,1.25
gemma-2-2b,47,desc,val,zh,zh,晚,"""晚""的反义词是""",早,0,1,18.75,19.75,1.0
gemma-2-2b,47,desc,freq,zh,zh,晚,"""晚""的反义词是""",早,0,0,18.75,15.5625,-3.1875
gemma-2-2b,47,val,desc,zh,zh,晚,"""晚""的反义词是""",早,0,0,18.75,21.625,2.875
gemma-2-2b,47,val,val,zh,zh,晚,"""晚""的反义词是""",早,0,1,18.75,22.25,3.5
gemma-2-2b,47,val,freq,zh,zh,晚,"""晚""的反义词是""",早,0,3,18.75,17.0,-1.75
gemma-2-2b,47,freq,desc,zh,zh,晚,"""晚""的反义词是""",早,0,0,18.75,20.875,2.125
gemma-2-2b,47,freq,val,zh,zh,晚,"""晚""的反义词是""",早,0,1,18.75,20.625,1.875
gemma-2-2b,47,freq,freq,zh,zh,晚,"""晚""的反义词是""",早,0,1,18.75,20.75,2.0
gemma-2-2b,48,desc,desc,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,23.5,1.25
gemma-2-2b,48,desc,val,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,24.375,2.125
gemma-2-2b,48,desc,freq,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,20.0,-2.25
gemma-2-2b,48,val,desc,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,26.0,3.75
gemma-2-2b,48,val,val,zh,zh,远,"""远""的反义词是""",近,0,1,22.25,26.0,3.75
gemma-2-2b,48,val,freq,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,21.5,-0.75
gemma-2-2b,48,freq,desc,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,24.5,2.25
gemma-2-2b,48,freq,val,zh,zh,远,"""远""的反义词是""",近,0,0,22.25,24.75,2.5
gemma-2-2b,48,freq,freq,zh,zh,远,"""远""的反义词是""",近,0,1,22.25,24.25,2.0
gemma-2-2b,49,desc,desc,zh,zh,浅,"""浅""的反义词是""",深,0,0,19.75,21.0,1.25
gemma-2-2b,49,desc,val,zh,zh,浅,"""浅""的反义词是""",深,0,0,19.75,22.0,2.25
gemma-2-2b,49,desc,freq,zh,zh,浅,"""浅""的反义词是""",深,0,0,19.75,18.125,-1.625
gemma-2-2b,49,val,desc,zh,zh,浅,"""浅""的反义词是""",深,0,0,19.75,24.0,4.25
gemma-2-2b,49,val,val,zh,zh,浅,"""浅""的反义词是""",深,0,1,19.75,23.5,3.75
gemma-2-2b,49,val,freq,zh,zh,浅,"""浅""的反义词是""",深,0,0,19.75,19.875,0.125
gemma-2-2b,49,freq,desc,zh,zh,浅,"""浅""的反义词是""",深,0,1,19.75,21.875,2.125
gemma-2-2b,49,freq,val,zh,zh,浅,"""浅""的反义词是""",深,0,1,19.75,21.625,1.875
gemma-2-2b,49,freq,freq,zh,zh,浅,"""浅""的反义词是""",深,0,1,19.75,21.875,2.125
gemma-2-2b,50,desc,desc,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,22.375,3.0
gemma-2-2b,50,desc,val,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,22.25,2.875
gemma-2-2b,50,desc,freq,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,20.625,1.25
gemma-2-2b,50,val,desc,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,23.875,4.5
gemma-2-2b,50,val,val,zh,zh,年轻,"""年轻""的反义词是""",老,0,2,19.375,23.875,4.5
gemma-2-2b,50,val,freq,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,21.875,2.5
gemma-2-2b,50,freq,desc,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,23.125,3.75
gemma-2-2b,50,freq,val,zh,zh,年轻,"""年轻""的反义词是""",老,0,1,19.375,22.75,3.375
gemma-2-2b,50,freq,freq,zh,zh,年轻,"""年轻""的反义词是""",老,0,0,19.375,23.5,4.125
gemma-2-2b,51,desc,desc,zh,zh,善良,"""善良""的反义词是""",邪恶,1,3,16.25,18.75,2.5
gemma-2-2b,51,desc,val,zh,zh,善良,"""善良""的反义词是""",邪恶,1,3,16.25,19.25,3.0
gemma-2-2b,51,desc,freq,zh,zh,善良,"""善良""的反义词是""",邪恶,1,0,16.25,16.125,-0.125
gemma-2-2b,51,val,desc,zh,zh,善良,"""善良""的反义词是""",邪恶,1,3,16.25,20.375,4.125
gemma-2-2b,51,val,val,zh,zh,善良,"""善良""的反义词是""",邪恶,1,7,16.25,21.375,5.125
gemma-2-2b,51,val,freq,zh,zh,善良,"""善良""的反义词是""",邪恶,1,1,16.25,16.5,0.25
gemma-2-2b,51,freq,desc,zh,zh,善良,"""善良""的反义词是""",邪恶,1,2,16.25,18.875,2.625
gemma-2-2b,51,freq,val,zh,zh,善良,"""善良""的反义词是""",邪恶,1,2,16.25,18.125,1.875
gemma-2-2b,51,freq,freq,zh,zh,善良,"""善良""的反义词是""",邪恶,1,4,16.25,19.75,3.5
gemma-2-2b,52,desc,desc,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,0,16.625,19.75,3.125
gemma-2-2b,52,desc,val,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,7,16.625,18.375,1.75
gemma-2-2b,52,desc,freq,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,4,16.625,16.75,0.125
gemma-2-2b,52,val,desc,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,29,16.625,17.125,0.5
gemma-2-2b,52,val,val,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,24,16.625,19.0,2.375
gemma-2-2b,52,val,freq,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,33,16.625,14.6875,-1.9375
gemma-2-2b,52,freq,desc,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,6,16.625,18.875,2.25
gemma-2-2b,52,freq,val,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,18,16.625,17.5,0.875
gemma-2-2b,52,freq,freq,zh,zh,勇敢,"""勇敢""的反义词是""",懦弱,0,5,16.625,19.625,3.0
gemma-2-2b,53,desc,desc,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,19.75,2.5
gemma-2-2b,53,desc,val,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,20.75,3.5
gemma-2-2b,53,desc,freq,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,17.75,0.5
gemma-2-2b,53,val,desc,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,20.875,3.625
gemma-2-2b,53,val,val,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,21.875,4.625
gemma-2-2b,53,val,freq,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,18.5,1.25
gemma-2-2b,53,freq,desc,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,1,17.25,19.5,2.25
gemma-2-2b,53,freq,val,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,1,17.25,19.75,2.5
gemma-2-2b,53,freq,freq,zh,zh,明智,"""明智""的反义词是""",愚蠢,0,0,17.25,20.125,2.875
gemma-2-2b,54,desc,desc,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,19.875,3.125
gemma-2-2b,54,desc,val,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,21.5,4.75
gemma-2-2b,54,desc,freq,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,18.75,2.0
gemma-2-2b,54,val,desc,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,2,16.75,22.875,6.125
gemma-2-2b,54,val,val,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,3,16.75,23.5,6.75
gemma-2-2b,54,val,freq,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,2,16.75,20.875,4.125
gemma-2-2b,54,freq,desc,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,21.125,4.375
gemma-2-2b,54,freq,val,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,21.875,5.125
gemma-2-2b,54,freq,freq,zh,zh,礼貌,"""礼貌""的反义词是""",不礼貌,1,0,16.75,21.0,4.25
gemma-2-2b,55,desc,desc,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,0,15.5625,19.25,3.6875
gemma-2-2b,55,desc,val,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,1,15.5625,20.875,5.3125
gemma-2-2b,55,desc,freq,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,0,15.5625,18.875,3.3125
gemma-2-2b,55,val,desc,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,7,15.5625,22.0,6.4375
gemma-2-2b,55,val,val,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,8,15.5625,22.75,7.1875
gemma-2-2b,55,val,freq,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,5,15.5625,20.25,4.6875
gemma-2-2b,55,freq,desc,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,1,15.5625,20.0,4.4375
gemma-2-2b,55,freq,val,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,2,15.5625,21.0,5.4375
gemma-2-2b,55,freq,freq,zh,zh,耐心,"""耐心""的反义词是""",不耐烦,1,2,15.5625,19.875,4.3125
gemma-2-2b,56,desc,desc,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,18.25,3.8125
gemma-2-2b,56,desc,val,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,19.5,5.0625
gemma-2-2b,56,desc,freq,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,18.5,4.0625
gemma-2-2b,56,val,desc,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,20.875,6.4375
gemma-2-2b,56,val,val,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,1,14.4375,21.5,7.0625
gemma-2-2b,56,val,freq,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,19.75,5.3125
gemma-2-2b,56,freq,desc,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,19.75,5.3125
gemma-2-2b,56,freq,val,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,20.125,5.6875
gemma-2-2b,56,freq,freq,zh,zh,诚实,"""诚实""的反义词是""",不诚实,1,0,14.4375,19.375,4.9375
gemma-2-2b,57,desc,desc,zh,zh,安全,"""安全""的反义词是""",危险,0,2,21.625,22.125,0.5
gemma-2-2b,57,desc,val,zh,zh,安全,"""安全""的反义词是""",危险,0,7,21.625,22.0,0.375
gemma-2-2b,57,desc,freq,zh,zh,安全,"""安全""的反义词是""",危险,0,5,21.625,17.5,-4.125
gemma-2-2b,57,val,desc,zh,zh,安全,"""安全""的反义词是""",危险,0,20,21.625,21.875,0.25
gemma-2-2b,57,val,val,zh,zh,安全,"""安全""的反义词是""",危险,0,23,21.625,22.125,0.5
gemma-2-2b,57,val,freq,zh,zh,安全,"""安全""的反义词是""",危险,0,22,21.625,16.875,-4.75
gemma-2-2b,57,freq,desc,zh,zh,安全,"""安全""的反义词是""",危险,0,7,21.625,22.25,0.625
gemma-2-2b,57,freq,val,zh,zh,安全,"""安全""的反义词是""",危险,0,7,21.625,22.0,0.375
gemma-2-2b,57,freq,freq,zh,zh,安全,"""安全""的反义词是""",危险,0,7,21.625,22.875,1.25
gemma-2-2b,58,desc,desc,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,22.125,2.0
gemma-2-2b,58,desc,val,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,24.5,4.375
gemma-2-2b,58,desc,freq,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,20.25,0.125
gemma-2-2b,58,val,desc,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,25.375,5.25
gemma-2-2b,58,val,val,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,25.125,5.0
gemma-2-2b,58,val,freq,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,21.875,1.75
gemma-2-2b,58,freq,desc,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,23.125,3.0
gemma-2-2b,58,freq,val,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,23.875,3.75
gemma-2-2b,58,freq,freq,zh,zh,积极,"""积极""的反义词是""",消极,0,0,20.125,23.625,3.5
gemma-2-2b,59,desc,desc,zh,zh,直,"""直""的反义词是""",弯,0,0,20.5,22.25,1.75
gemma-2-2b,59,desc,val,zh,zh,直,"""直""的反义词是""",弯,0,2,20.5,22.375,1.875
gemma-2-2b,59,desc,freq,zh,zh,直,"""直""的反义词是""",弯,0,0,20.5,18.875,-1.625
gemma-2-2b,59,val,desc,zh,zh,直,"""直""的反义词是""",弯,0,9,20.5,23.0,2.5
gemma-2-2b,59,val,val,zh,zh,直,"""直""的反义词是""",弯,0,10,20.5,23.125,2.625
gemma-2-2b,59,val,freq,zh,zh,直,"""直""的反义词是""",弯,0,5,20.5,18.125,-2.375
gemma-2-2b,59,freq,desc,zh,zh,直,"""直""的反义词是""",弯,0,1,20.5,21.875,1.375
gemma-2-2b,59,freq,val,zh,zh,直,"""直""的反义词是""",弯,0,1,20.5,21.75,1.25
gemma-2-2b,59,freq,freq,zh,zh,直,"""直""的反义词是""",弯,0,1,20.5,22.375,1.875
gemma-2-2b,60,desc,desc,zh,zh,完整,"""完整""的反义词是""",破,3,6,18.375,20.375,2.0
gemma-2-2b,60,desc,val,zh,zh,完整,"""完整""的反义词是""",破,3,8,18.375,21.5,3.125
gemma-2-2b,60,desc,freq,zh,zh,完整,"""完整""的反义词是""",破,3,7,18.375,18.125,-0.25
gemma-2-2b,60,val,desc,zh,zh,完整,"""完整""的反义词是""",破,3,16,18.375,22.75,4.375
gemma-2-2b,60,val,val,zh,zh,完整,"""完整""的反义词是""",破,3,33,18.375,21.875,3.5
gemma-2-2b,60,val,freq,zh,zh,完整,"""完整""的反义词是""",破,3,36,18.375,19.5,1.125
gemma-2-2b,60,freq,desc,zh,zh,完整,"""完整""的反义词是""",破,3,9,18.375,21.125,2.75
gemma-2-2b,60,freq,val,zh,zh,完整,"""完整""的反义词是""",破,3,12,18.375,21.0,2.625
gemma-2-2b,60,freq,freq,zh,zh,完整,"""完整""的反义词是""",破,3,10,18.375,21.75,3.375
gemma-2-2b,61,desc,desc,zh,zh,平静,"""平静""的反义词是""",激动,0,8,17.875,19.5,1.625
gemma-2-2b,61,desc,val,zh,zh,平静,"""平静""的反义词是""",激动,0,37,17.875,18.25,0.375
gemma-2-2b,61,desc,freq,zh,zh,平静,"""平静""的反义词是""",激动,0,10,17.875,17.75,-0.125
gemma-2-2b,61,val,desc,zh,zh,平静,"""平静""的反义词是""",激动,0,233,17.875,17.5,-0.375
gemma-2-2b,61,val,val,zh,zh,平静,"""平静""的反义词是""",激动,0,228,17.875,18.25,0.375
gemma-2-2b,61,val,freq,zh,zh,平静,"""平静""的反义词是""",激动,0,78,17.875,16.5,-1.375
gemma-2-2b,61,freq,desc,zh,zh,平静,"""平静""的反义词是""",激动,0,31,17.875,18.25,0.375
gemma-2-2b,61,freq,val,zh,zh,平静,"""平静""的反义词是""",激动,0,67,17.875,17.75,-0.125
gemma-2-2b,61,freq,freq,zh,zh,平静,"""平静""的反义词是""",激动,0,29,17.875,18.75,0.875
gemma-2-2b,62,desc,desc,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,24.75,1.625
gemma-2-2b,62,desc,val,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,25.125,2.0
gemma-2-2b,62,desc,freq,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,22.75,-0.375
gemma-2-2b,62,val,desc,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,25.75,2.625
gemma-2-2b,62,val,val,zh,zh,正确,"""正确""的反义词是""",错误,0,1,23.125,25.5,2.375
gemma-2-2b,62,val,freq,zh,zh,正确,"""正确""的反义词是""",错误,0,1,23.125,23.375,0.25
gemma-2-2b,62,freq,desc,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,24.875,1.75
gemma-2-2b,62,freq,val,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,24.75,1.625
gemma-2-2b,62,freq,freq,zh,zh,正确,"""正确""的反义词是""",错误,0,0,23.125,25.125,2.0
gemma-2-2b,63,desc,desc,zh,zh,复杂,"""复杂""的反义词是""",简单,0,1,22.5,21.5,-1.0
gemma-2-2b,63,desc,val,zh,zh,复杂,"""复杂""的反义词是""",简单,0,2,22.5,22.875,0.375
gemma-2-2b,63,desc,freq,zh,zh,复杂,"""复杂""的反义词是""",简单,0,0,22.5,19.125,-3.375
gemma-2-2b,63,val,desc,zh,zh,复杂,"""复杂""的反义词是""",简单,0,4,22.5,22.5,0.0
gemma-2-2b,63,val,val,zh,zh,复杂,"""复杂""的反义词是""",简单,0,5,22.5,22.5,0.0
gemma-2-2b,63,val,freq,zh,zh,复杂,"""复杂""的反义词是""",简单,0,1,22.5,19.25,-3.25
gemma-2-2b,63,freq,desc,zh,zh,复杂,"""复杂""的反义词是""",简单,0,2,22.5,22.875,0.375
gemma-2-2b,63,freq,val,zh,zh,复杂,"""复杂""的反义词是""",简单,0,2,22.5,23.25,0.75
gemma-2-2b,63,freq,freq,zh,zh,复杂,"""复杂""的反义词是""",简单,0,3,22.5,23.0,0.5
gemma-2-2b,64,desc,desc,zh,zh,有效,"""有效""的反义词是""",无效,0,0,23.5,23.375,-0.125
gemma-2-2b,64,desc,val,zh,zh,有效,"""有效""的反义词是""",无效,0,2,23.5,22.375,-1.125
gemma-2-2b,64,desc,freq,zh,zh,有效,"""有效""的反义词是""",无效,0,0,23.5,22.0,-1.5
gemma-2-2b,64,val,desc,zh,zh,有效,"""有效""的反义词是""",无效,0,10,23.5,23.0,-0.5
gemma-2-2b,64,val,val,zh,zh,有效,"""有效""的反义词是""",无效,0,9,23.5,23.0,-0.5
gemma-2-2b,64,val,freq,zh,zh,有效,"""有效""的反义词是""",无效,0,1,23.5,22.5,-1.0
gemma-2-2b,64,freq,desc,zh,zh,有效,"""有效""的反义词是""",无效,0,3,23.5,23.5,0.0
gemma-2-2b,64,freq,val,zh,zh,有效,"""有效""的反义词是""",无效,0,3,23.5,22.875,-0.625
gemma-2-2b,64,freq,freq,zh,zh,有效,"""有效""的反义词是""",无效,0,2,23.5,23.75,0.25
gemma-2-2b,65,desc,desc,zh,zh,著名,"""著名""的反义词是""",不为人知,0,2,18.0,20.875,2.875
gemma-2-2b,65,desc,val,zh,zh,著名,"""著名""的反义词是""",不为人知,0,1,18.0,22.125,4.125
gemma-2-2b,65,desc,freq,zh,zh,著名,"""著名""的反义词是""",不为人知,0,0,18.0,20.5,2.5
gemma-2-2b,65,val,desc,zh,zh,著名,"""著名""的反义词是""",不为人知,0,1,18.0,23.5,5.5
gemma-2-2b,65,val,val,zh,zh,著名,"""著名""的反义词是""",不为人知,0,3,18.0,23.5,5.5
gemma-2-2b,65,val,freq,zh,zh,著名,"""著名""的反义词是""",不为人知,0,1,18.0,22.375,4.375
gemma-2-2b,65,freq,desc,zh,zh,著名,"""著名""的反义词是""",不为人知,0,2,18.0,21.875,3.875
gemma-2-2b,65,freq,val,zh,zh,著名,"""著名""的反义词是""",不为人知,0,2,18.0,22.5,4.5
gemma-2-2b,65,freq,freq,zh,zh,著名,"""著名""的反义词是""",不为人知,0,3,18.0,21.625,3.625
gemma-2-2b,66,desc,desc,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,0,18.25,21.0,2.75
gemma-2-2b,66,desc,val,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,1,18.25,21.25,3.0
gemma-2-2b,66,desc,freq,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,1,18.25,17.875,-0.375
gemma-2-2b,66,val,desc,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,4,18.25,21.5,3.25
gemma-2-2b,66,val,val,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,3,18.25,23.125,4.875
gemma-2-2b,66,val,freq,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,9,18.25,17.0,-1.25
gemma-2-2b,66,freq,desc,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,1,18.25,21.25,3.0
gemma-2-2b,66,freq,val,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,2,18.25,21.25,3.0
gemma-2-2b,66,freq,freq,zh,zh,慷慨,"""慷慨""的反义词是""",吝啬,0,0,18.25,21.75,3.5
gemma-2-2b,67,desc,desc,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,1,15.8125,18.875,3.0625
gemma-2-2b,67,desc,val,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,1,15.8125,20.5,4.6875
gemma-2-2b,67,desc,freq,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,0,15.8125,17.5,1.6875
gemma-2-2b,67,val,desc,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,2,15.8125,22.5,6.6875
gemma-2-2b,67,val,val,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,2,15.8125,22.375,6.5625
gemma-2-2b,67,val,freq,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,1,15.8125,19.875,4.0625
gemma-2-2b,67,freq,desc,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,2,15.8125,21.125,5.3125
gemma-2-2b,67,freq,val,zh,zh,高兴,"""高兴""的反义词是""",不高兴,0,1,15.8125,21.5,5.6875
